Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,05/06/2023,Construction,Fusion,RS Components Ltd,5149822,"1,035.90"
DESNZ,UKAEA,29/06/2023,Engineering Goods,Fusion,Saes Getters S.p.A Avezzano Unit,5149823,"3,895.19"
DESNZ,UKAEA,29/06/2023,Engineering Goods,Fusion,Saes Getters S.p.A Avezzano Unit,5149824,"12,454.06"
DESNZ,UKAEA,06/06/2023,Personnel Related,Property,Rullion Engineering Ltd,5149826,"3,201.38"
DESNZ,UKAEA,05/06/2023,Research,Fusion,University of Bath,5149827,"3,902.25"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149831,"10,831.62"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Other,ES Precision,5149832,"1,537.00"
DESNZ,UKAEA,06/06/2023,Construction,Property,Mildren Construction Ltd,5149833,"13,481.09"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Other,RS Components Ltd,5149836,591.37
DESNZ,UKAEA,05/06/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Scarecrow Consultants,5149837,"4,850.00"
DESNZ,UKAEA,05/06/2023,Research,Fusion,Atkins Ltd,5149839,"17,940.00"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149844,"-1,606.50"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149845,"8,721.00"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149846,"8,373.84"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149847,"6,260.25"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5149848,"3,556.29"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Beckhoff Automation Ltd,5149850,"8,589.76"
DESNZ,UKAEA,05/06/2023,Communications,Other,Cvent Europe Ltd,5149851,"1,236.90"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Alpha Laboratories Ltd,5149854,584.00
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Accu Limited,5149855,668.19
DESNZ,UKAEA,05/06/2023,Research,Fusion,Oxford Sigma Limited,5149856,"3,776.00"
DESNZ,UKAEA,06/06/2023,Construction,Property,Altrad Services,5149857,"2,245.32"
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Ridge And Partners Llp,5149859,"2,630.61"
DESNZ,UKAEA,05/06/2023,Research,Other,Atkins Ltd,5149862,"9,988.70"
DESNZ,UKAEA,06/06/2023,Engineering Goods,Fusion,BOC Ltd,5149863,"92,792.12"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,RS Components Ltd,5149866,"5,850.72"
DESNZ,UKAEA,05/06/2023,Construction,Fusion,Chargemaster Limited,5149873,932.00
DESNZ,UKAEA,05/06/2023,Engineering Goods,Property,Orion Air-Conditioning & Refrigeration Ltd,5149875,"1,908.89"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Property,Orion Air-Conditioning & Refrigeration Ltd,5149875,"1,908.89"
DESNZ,UKAEA,05/06/2023,Professional Services,Property,BSP Consulting,5149876,"5,000.00"
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Dun & Bradstreet Ltd,5149881,"5,000.00"
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Keoghs,5149882,"1,323.00"
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Keoghs,5149883,504.00
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149884,"6,644.29"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149885,"4,077.83"
DESNZ,UKAEA,05/06/2023,Professional Services,Property,Manufacturing Technology Centre,5149887,"25,050.00"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Manufacturing Technology Centre,5149888,"3,316.25"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5149892,"20,642.60"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149893,"4,093.90"
DESNZ,UKAEA,05/06/2023,Professional Services,Property,Arcadis Consulting (UK) Limited,5149895,"12,741.40"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Other,City Electrical Factors,5149904,593.45
DESNZ,UKAEA,05/06/2023,Engineering Goods,Other,City Electrical Factors,5149906,846.85
DESNZ,UKAEA,06/06/2023,Construction,Property,Mildren Construction Ltd,5149908,"2,251.16"
DESNZ,UKAEA,06/06/2023,Construction,Property,Mildren Construction Ltd,5149908,"11,513.20"
DESNZ,UKAEA,06/06/2023,Construction,Property,Mildren Construction Ltd,5149908,"14,494.60"
DESNZ,UKAEA,06/06/2023,Construction,Property,Mildren Construction Ltd,5149908,"14,543.00"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149911,"6,389.69"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149912,"8,546.84"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Property,Jointing Technologies,5149916,735.00
DESNZ,UKAEA,05/06/2023,Engineering Goods,Property,R&B Switchgear Services Ltd,5149917,"30,732.00"
DESNZ,UKAEA,05/06/2023,Travel,Fusion,Wessex Fleet Solutions Ltd,5149918,"1,092.00"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Swagelok London,5149919,"1,625.94"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149920,"9,673.74"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5149927,705.60
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Smiths Metal Centres Ltd,5149929,806.96
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5149935,"4,141.47"
DESNZ,UKAEA,05/06/2023,Construction,Fusion,Anixter UK Ltd,5149938,897.60
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,RS Components Ltd,5149939,"1,298.73"
DESNZ,UKAEA,05/06/2023,Professional Services,Other,Atkins Ltd,5149940,"14,890.49"
DESNZ,UKAEA,05/06/2023,Professional Services,Other,Atkins Ltd,5149940,"14,890.49"
DESNZ,UKAEA,05/06/2023,Facilities,Property,ASSA ABLOY Ltd,5149942,764.00
DESNZ,UKAEA,05/06/2023,Construction,Fusion,Chargemaster Limited,5149944,"76,160.47"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Algar Electric Motors Ltd,5149947,825.00
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Burges Salmon,5149952,"1,992.00"
DESNZ,UKAEA,05/06/2023,Learning and Development,Other,Underwoods Electrical Distributors,5149953,"2,176.00"
DESNZ,UKAEA,05/06/2023,Facilities,Fusion,Assystem UK Limited,5149955,"9,342.31"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Swagelok London,5149956,"1,413.60"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Swagelok London,5149957,"1,565.20"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,City Electrical Factors,5149962,936.76
DESNZ,UKAEA,05/06/2023,Engineering Goods,Property,City Electrical Factors,5149968,554.50
DESNZ,UKAEA,08/06/2023,Engineering Goods,Fusion,Hyperion Materials & Technologies Germany GmbH,5149971,"1,047.90"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149972,"8,581.57"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,MF Hydraulics Ltd,5149975,671.67
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5149981,"-21,410.00"
DESNZ,UKAEA,06/06/2023,Facilities,Property,Advanced Demand Side Management Limited,5149982,"65,263.50"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Securitas Security Services,5149983,"1,282.79"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Securitas Security Services,5149983,"1,706.69"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Securitas Security Services,5149983,"3,789.44"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Securitas Security Services,5149983,"9,799.76"
DESNZ,UKAEA,05/06/2023,Facilities,Property,Securitas Security Services,5149983,"23,288.02"
DESNZ,UKAEA,06/06/2023,Facilities,Property,Advanced Demand Side Management Limited,5149984,"9,059.44"
DESNZ,UKAEA,05/06/2023,Research,Fusion,Atkins Ltd,5149986,"33,164.70"
DESNZ,UKAEA,05/06/2023,Professional Services,Fusion,Atkins Ltd,5149987,"87,500.12"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149988,"1,205.84"
DESNZ,UKAEA,05/06/2023,Professional Services,Support Services,Hydrock Consultants Ltd,5149989,"1,088.19"
DESNZ,UKAEA,06/06/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5149990,"10,249.88"
DESNZ,UKAEA,05/06/2023,ICT,Support Services,Chris Lewis Smart Home Ltd.,5149992,"5,975.00"
DESNZ,UKAEA,05/06/2023,Personnel Related,Support Services,Information Commissioner's Office,5149994,"2,900.00"
DESNZ,UKAEA,05/06/2023,Engineering Goods,Fusion,Island Optics Ltd,5149995,"12,575.00"
DESNZ,UKAEA,05/06/2023,ICT,Property,Snelling Business Systems Limited,5149996,"2,532.00"
DESNZ,UKAEA,05/06/2023,ICT,Property,Snelling Business Systems Limited,5149997,"3,654.00"
DESNZ,UKAEA,05/06/2023,Operational Goods,Support Services,Specsavers Corporate Eye Care,5149998,850.00
DESNZ,UKAEA,08/06/2023,Professional Services,Fusion,Institute of Gas Technology,5150008,"19,762.89"
DESNZ,UKAEA,06/06/2023,Construction,Fusion,Altrad Babcock Limited,5150019,"16,501.25"
DESNZ,UKAEA,06/06/2023,Construction,Support Services,Altrad Babcock Limited,5150019,"44,103.03"
DESNZ,UKAEA,07/06/2023,ICT,Fusion,Oracle Corporation UK Limited,5150020,"1,260.51"
DESNZ,UKAEA,07/06/2023,ICT,Fusion,Oracle Corporation UK Limited,5150021,"1,939.19"
DESNZ,UKAEA,07/06/2023,ICT,Fusion,Oracle Corporation UK Limited,5150022,528.92
DESNZ,UKAEA,06/06/2023,Engineering Goods,Fusion,AM Building Services (Yorkshire) Ltd,5150024,950.00
DESNZ,UKAEA,07/06/2023,Office Solutions,Other,Waltham & Associates Ltd,5150025,"5,000.00"
DESNZ,UKAEA,07/06/2023,Professional Services,Support Services,Burges Salmon,5150026,"1,350.00"
DESNZ,UKAEA,07/06/2023,ICT,Fusion,Snelling Business Systems Limited,5150027,"9,114.00"
DESNZ,UKAEA,07/06/2023,ICT,Other,Solid Solutions Management Ltd,5150030,"4,524.00"
DESNZ,UKAEA,07/06/2023,ICT,Support Services,Solid Solutions Management Ltd,5150030,"33,482.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,B & M Engineers Ltd,5150038,770.00
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Speedy Asset Services Limited,5150039,586.80
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Veolia ES UK Ltd,5150042,"14,264.04"
DESNZ,UKAEA,07/06/2023,Energy and Fuels,Fusion,National Grid Plc,5150043,"3,379.62"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,ABB Ltd,5150044,"6,364.10"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,ABB Limited,5150045,"12,020.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,ABB Limited,5150046,"3,490.76"
DESNZ,UKAEA,22/06/2023,Engineering Goods,Other,Kinova Inc,5150047,"-34,124.33"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,FTI Ltd,5150049,770.28
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,LGC,5150050,"1,120.00"
DESNZ,UKAEA,07/06/2023,Consultancy - Other (per Cabinet Office definition),Property,Pink Elephant EMEA Ltd,5150051,"6,705.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Pulse Power and Measurement Ltd,5150053,637.14
DESNZ,UKAEA,07/06/2023,Waste Management,Fusion,Green Machine Computers Ltd,5150063,"4,575.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,R&B Switchgear Services Ltd,5150065,"2,701.19"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Swagelok London,5150069,"1,347.52"
DESNZ,UKAEA,07/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5150070,"5,452.69"
DESNZ,UKAEA,07/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5150071,"4,672.58"
DESNZ,UKAEA,07/06/2023,Waste Management,Fusion,Anchor pumps co Ltd,5150072,631.80
DESNZ,UKAEA,07/06/2023,Facilities,Fusion,SPIE Limited,5150073,"4,400.00"
DESNZ,UKAEA,07/06/2023,Travel,Support Services,UNITAXI LTD,5150074,980.00
DESNZ,UKAEA,07/06/2023,Engineering Goods,Support Services,TVH,5150075,599.46
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150076,"1,296.11"
DESNZ,UKAEA,07/06/2023,Facilities,Fusion,SPIE Limited,5150076,"6,416.92"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150076,"21,139.37"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150077,"5,527.35"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150077,"21,751.13"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150077,"71,928.00"
DESNZ,UKAEA,07/06/2023,Facilities,Fusion,SPIE Limited,5150077,"85,964.89"
DESNZ,UKAEA,07/06/2023,Research,Fusion,University of York - GBP,5150078,"105,774.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,RS Components Ltd,5150079,505.65
DESNZ,UKAEA,07/06/2023,ICT,Fusion,Hiden Analytical Ltd,5150080,"1,905.00"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150081,"29,010.46"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150081,"94,582.83"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Thorlabs Ltd,5150084,"1,043.80"
DESNZ,UKAEA,07/06/2023,Research,Fusion,University of York - GBP,5150086,"2,916.50"
DESNZ,UKAEA,07/06/2023,Facilities,Property,SPIE Limited,5150087,"25,602.49"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Pilz Automation Technology,5150089,"4,158.95"
DESNZ,UKAEA,08/06/2023,Facilities,Property,Isotope Technologies Dresden GmbH,5150091,"155,061.21"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Property,City Electrical Factors,5150092,654.70
DESNZ,UKAEA,07/06/2023,Learning and Development,Support Services,Busec Nova Ltd,5150095,"4,200.80"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,City Electrical Factors,5150096,"1,291.45"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,City Electrical Factors,5150097,902.89
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,City Electrical Factors,5150099,876.43
DESNZ,UKAEA,07/06/2023,Facilities,Property,Graham Asset Management Ltd,5150100,"48,415.02"
DESNZ,UKAEA,19/06/2023,Construction,Property,Southern Electric Power Distribution plc,5150102,"-1,342.00"
DESNZ,UKAEA,07/06/2023,Facilities,Property,Graham Asset Management Ltd,5150103,"4,613.52"
DESNZ,UKAEA,07/06/2023,Facilities,Property,Graham Asset Management Ltd,5150103,"8,005.49"
DESNZ,UKAEA,07/06/2023,Facilities,Fusion,Graham Asset Management Ltd,5150103,"15,522.58"
DESNZ,UKAEA,07/06/2023,Facilities,Property,Graham Asset Management Ltd,5150103,"20,944.58"
DESNZ,UKAEA,08/06/2023,Logistics and Shipping,Other,RoyalBag Inc.,5150109,845.00
DESNZ,UKAEA,08/06/2023,Engineering Goods,Other,RoyalBag Inc.,5150109,"3,063.22"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,Tacklestore Ltd TA Safety Lifting Gear,5150113,"1,352.00"
DESNZ,UKAEA,07/06/2023,ICT,Support Services,Siemens Industry Software Limited,5150115,838.02
DESNZ,UKAEA,07/06/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5150117,"7,984.29"
DESNZ,UKAEA,07/06/2023,ICT,Property,Snelling Business Systems Limited,5150118,"6,512.00"
DESNZ,UKAEA,07/06/2023,ICT,Support Services,Aztex Solutions Ltd,5150125,"1,560.00"
DESNZ,UKAEA,07/06/2023,ICT,Property,Snelling Business Systems Limited,5150126,"3,078.00"
DESNZ,UKAEA,07/06/2023,Facilities,Other,TWI Ltd,5150127,"22,713.90"
DESNZ,UKAEA,07/06/2023,Professional Services,Support Services,Hydrock Consultants Ltd,5150133,660.40
DESNZ,UKAEA,07/06/2023,Engineering Goods,Property,Sarens UK Ltd,5150135,"4,160.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Property,City Electrical Factors,5150254,"1,573.49"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5150256,532.10
DESNZ,UKAEA,07/06/2023,Engineering Goods,Other,Snelling Business Systems Limited,5150258,"1,567.00"
DESNZ,UKAEA,07/06/2023,ICT,Property,Insight Direct UK Ltd,5150259,"2,535.48"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Faro Technologies UK Ltd,5150261,"1,790.00"
DESNZ,UKAEA,07/06/2023,Engineering Goods,Fusion,Ribble Enviro Ltd.,5150262,602.64
DESNZ,UKAEA,07/06/2023,Personnel Related,Support Services,People Asset Management Ltd,5150264,"12,439.79"
DESNZ,UKAEA,07/06/2023,Personnel Related,Support Services,People Asset Management Ltd,5150265,"2,227.79"
DESNZ,UKAEA,07/06/2023,Personnel Related,Support Services,People Asset Management Ltd,5150266,"12,439.79"
DESNZ,UKAEA,07/06/2023,Professional Services,Support Services,Prima Uno Limited,5150275,"30,187.50"
DESNZ,UKAEA,12/06/2023,Professional Services,Property,Arcadis Consulting (UK) Limited,5150280,"8,694.20"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Verotec Ltd,5150283,"1,743.70"
DESNZ,UKAEA,28/06/2023,Construction,Fusion,Sudlows Limited,5150292,"-1,750.00"
DESNZ,UKAEA,14/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5150294,"3,638.00"
DESNZ,UKAEA,14/06/2023,Construction,Property,Kier Construction Ltd PBACCDP,5150299,"107,165.97"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Selby Engineering & Lifting Safety,5150300,"1,108.94"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,FISHERSCIENTIFIC,5150301,672.00
DESNZ,UKAEA,12/06/2023,Learning and Development,Other,3-Sci Ltd,5150302,"3,000.00"
DESNZ,UKAEA,14/06/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5150303,"2,957.92"
DESNZ,UKAEA,14/06/2023,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5150304,"2,915.36"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Nor-Cal UK Ltd,5150305,"5,195.00"
DESNZ,UKAEA,12/06/2023,ICT,Fusion,Aspen Technology Inc.,5150307,"23,768.00"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Leybold UK Ltd,5150308,"8,874.30"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Quantum Design UK and Ireland Ltd,5150313,"2,000.00"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Quantum Design UK and Ireland Ltd,5150313,"2,000.00"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Support Services,City Electrical Factors,5150315,898.76
DESNZ,UKAEA,14/06/2023,Construction,Other,Optimum Electrical Engineering Limited,5150316,"86,352.56"
DESNZ,UKAEA,12/06/2023,Construction,Fusion,Chargemaster Limited,5150320,"7,019.85"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,Baxter Storey Ltd.,5150321,"1,551.05"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Feedwater Ltd,5150322,704.41
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Feedwater Ltd,5150323,882.30
DESNZ,UKAEA,12/06/2023,Communications,Fusion,Hobs Reprographics Plc,5150324,"4,995.00"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,RCD Lockinge Ltd,5150325,"2,258.92"
DESNZ,UKAEA,14/06/2023,Construction,Property,Ameresco Ltd,5150326,"20,951.91"
DESNZ,UKAEA,12/06/2023,Operational Goods,Other,RCD Lockinge Ltd,5150327,"1,429.28"
DESNZ,UKAEA,12/06/2023,Operational Goods,Other,RCD Lockinge Ltd,5150328,"1,429.28"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,RCD Lockinge Ltd,5150329,"2,258.92"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,RCD Lockinge Ltd,5150330,"26,031.15"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Property,RS Components Ltd,5150332,588.81
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Valveforce Ltd,5150338,"4,216.00"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,Vector Power Solutions Ltd,5150339,"2,810.00"
DESNZ,UKAEA,14/06/2023,Personnel Related,Other,Rullion Engineering Ltd,5150345,"3,128.75"
DESNZ,UKAEA,12/06/2023,ICT,Other,RS Components Ltd,5150346,640.89
DESNZ,UKAEA,12/06/2023,ICT,Other,RS Components Ltd,5150348,640.88
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Van Toan Lee LTD,5150349,950.00
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,BAM FM Ltd,5150350,"15,426.93"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Fumair Ltd,5150351,"3,944.00"
DESNZ,UKAEA,12/06/2023,ICT,Fusion,National Instruments Ltd,5150352,"7,326.00"
DESNZ,UKAEA,12/06/2023,Office Solutions,Fusion,OASIS Group,5150354,750.39
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Innerspec Technologies UK Ltd.,5150360,700.00
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Faro Technologies UK Ltd,5150364,"8,270.00"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Faro Technologies UK Ltd,5150365,"1,790.00"
DESNZ,UKAEA,12/06/2023,ICT,Other,Faro Technologies UK Ltd,5150366,"1,660.00"
DESNZ,UKAEA,12/06/2023,Single Asset Purchases,Other,Faro Technologies UK Ltd,5150366,"13,665.50"
DESNZ,UKAEA,12/06/2023,ICT,Other,OPEN MIND Technologies UK Ltd,5150368,"2,287.50"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,OCS Group UK Ltd,5150369,"2,127.30"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,OCS Group UK Ltd,5150370,"1,973.20"
DESNZ,UKAEA,14/06/2023,Facilities,Property,Idverde Ltd,5150372,"10,710.00"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,RCD Lockinge Ltd,5150373,"23,995.56"
DESNZ,UKAEA,28/06/2023,Construction,Fusion,Sudlows Limited,5150376,"1,750.00"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,OCS Group UK Ltd,5150377,"2,104.75"
DESNZ,UKAEA,12/06/2023,Professional Services,Property,CP Steels Processing LTD,5150380,"3,500.00"
DESNZ,UKAEA,12/06/2023,Professional Services,Other,CP Steels Processing LTD,5150380,"3,500.00"
DESNZ,UKAEA,14/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5150382,"4,243.53"
DESNZ,UKAEA,12/06/2023,Professional Services,Fusion,RCD Lockinge Ltd,5150387,"25,940.47"
DESNZ,UKAEA,14/06/2023,Facilities,Fusion,Nuvia Limited,5150389,"12,592.50"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Ind-Tech Ltd,5150390,"4,320.00"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,Atkins Ltd,5150391,"13,032.08"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Ind-Tech Ltd,5150392,"6,117.75"
DESNZ,UKAEA,14/06/2023,Facilities,Property,SPIE Limited,5150393,"21,410.00"
DESNZ,UKAEA,12/06/2023,Communications,Support Services,printMAX Limited,5150395,"3,238.04"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Support Services,Ind-Tech Ltd,5150396,"1,496.60"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Rittal Limited,5150399,607.53
DESNZ,UKAEA,14/06/2023,Hired Agency Staff - Rullion CMF/PO,UKAEA Staff Management,Rullion Engineering Ltd,5150401,"3,654.90"
DESNZ,UKAEA,14/06/2023,Facilities,Property,Idverde Ltd,5150403,"11,258.25"
DESNZ,UKAEA,12/06/2023,Professional Services,Support Services,Sellafield Ltd,5150406,"7,701.17"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Ind-Tech Ltd,5150408,"3,286.61"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Other,Ind-Tech Ltd,5150409,733.20
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Ind-Tech Ltd,5150410,"10,711.05"
DESNZ,UKAEA,12/06/2023,Personnel Related,Fusion,TFI Lodestar Ltd,5150411,"18,805.00"
DESNZ,UKAEA,12/06/2023,Energy and Fuels,Fusion,EDF Energy,5150412,"886,366.67"
DESNZ,UKAEA,12/06/2023,Professional Services,Property,Ridge And Partners Llp,5150413,"2,000.00"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,Mid-Tech (Air Products) Ltd,5150414,"3,966.48"
DESNZ,UKAEA,12/06/2023,Research,Fusion,Bangor University,5150417,"4,900.00"
DESNZ,UKAEA,12/06/2023,Research,Fusion,Bangor University,5150417,"75,100.00"
DESNZ,UKAEA,12/06/2023,Waste Management,Fusion,Hills Waste Solutions Ltd,5150418,"3,598.64"
DESNZ,UKAEA,12/06/2023,Research,Fusion,King's College London,5150421,"39,644.93"
DESNZ,UKAEA,12/06/2023,Research,Other,DigiLab Solutions Ltd,5150422,"55,200.00"
DESNZ,UKAEA,14/06/2023,Engineering Goods,Fusion,Sarens UK Ltd,5150426,"1,435.00"
DESNZ,UKAEA,12/06/2023,Consultancy - Other (per Cabinet Office definition),Other,NSPCC,5150427,"5,557.50"
DESNZ,UKAEA,12/06/2023,Facilities,Fusion,Konecranes Demag (UK) Ltd,5150434,"2,524.50"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Support Services,Ricardo - AEA Ltd,5150435,564.00
DESNZ,UKAEA,15/06/2023,Personnel Related,Fusion,Fusenet,5150436,"2,641.78"
DESNZ,UKAEA,12/06/2023,Engineering Goods,Fusion,RS Components Ltd,5150438,854.46
